age,ed,lninc,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,longmon,lnlongmon,tollten,equipten,cardmon,cardten,wireten,hourstv,income,total_spend,total_spend_ln,birthmonth,jobcat,union,employ,retire,default,marital,homeown,address,carbuy,commute,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,polparty,polcontrib,vote,cardfee,cardtenure,card2fee,card2tenure,active,churn,tollfree,equip,callcard,wireless,multline,voice,pager,callid,callwait,forward,confer,ebill,owntv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,region_2,region_3,region_4,region_5,townsize_2,townsize_3,townsize_4,townsize_5,gender_1,agecat_3,agecat_4,agecat_5,agecat_6,edcat_2,edcat_3,edcat_4,edcat_5,empcat_2,empcat_3,empcat_4,empcat_5,inccat_2,inccat_3,inccat_4,inccat_5,jobsat_2,jobsat_3,jobsat_4,jobsat_5,spousedcat_1,spousedcat_2,spousedcat_3,spousedcat_4,spousedcat_5,hometype_2,hometype_3,hometype_4,addresscat_2,addresscat_3,addresscat_4,addresscat_5,cars_1,cars_2,cars_3,cars_4,cars_5,cars_6,cars_7,cars_8,carown_0,carown_1,cartype_0,cartype_1,carcatvalue_1,carcatvalue_2,carcatvalue_3,carbought_0,carbought_1,commutecat_2,commutecat_3,commutecat_4,commutecat_5,reason_2,reason_3,reason_4,reason_9,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardbenefit_2,cardbenefit_3,cardbenefit_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,card2_2,card2_3,card2_4,card2_5,card2type_2,card2type_3,card2type_4,card2benefit_2,card2benefit_3,card2benefit_4,card2tenurecat_2,card2tenurecat_3,card2tenurecat_4,card2tenurecat_5,bfast_2,bfast_3,internet_1,internet_2,internet_3,internet_4
63,15,3.8066624897703196,9.0,0.26730000000000004,-1.3193836558372636,3.7826999999999997,1.3304380403651532,2,5,2,0,0,0,0,0,3,25.400000000000002,30.0,46.7,3.8437441646748516,0.0,0.0,19.25,1370.0,0.0,19,45,837.15,6.730003265902552,2,2,0,4,0,0,1,1,30,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,37,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
26,18,3.828641396489095,6.0,0.14076,-1.9606989665287526,2.6192399999999996,0.9628841993568493,5,0,0,0,0,0,0,0,0,27.700000000000003,25.0,12.7,2.5416019934645457,955.8,0.0,12.0,340.0,0.0,21,46,280.35,5.636038822569682,11,3,0,1,0,0,1,1,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,8,0,8,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35,17,3.58351893845611,16.2,1.434672,0.3609362516565827,4.397328,1.480997083732176,5,1,1,0,0,0,0,0,0,19.200000000000003,18.0,16.8,2.8213788864092133,0.0,1460.1,0.0,0.0,0.0,17,36,440.15000000000003,6.087115577906915,4,1,0,4,0,0,1,1,10,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,16,0,12,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
60,13,4.290459441148391,15.0,3.0550499999999996,1.1167959591017382,7.89495,2.0662233145653217,1,2,0,0,0,0,2,0,0,39.5,28.0,4.95,1.599387576580599,0.0,0.0,13.25,450.0,0.0,23,73,218.74,5.38788380990708,10,2,0,10,0,0,0,1,18,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,9,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
34,18,4.0943445622221,5.5,1.7226,0.5438347773729362,1.5774,0.45577792198175343,1,3,0,3,0,0,0,0,0,33.0,25.0,3.45,1.2383742310432684,173.6,0.0,18.5,125.0,154.1,18,60,958.7,6.865578200082951,12,1,0,4,0,0,0,1,7,0,10,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
25,17,3.828641396489095,28.499999999999996,4.4311799999999995,1.48866591427649,8.67882,2.1608855747304796,2,0,0,0,0,0,0,0,0,20.400000000000002,23.0,9.3,2.2300144001592104,0.0,721.55,0.0,0.0,0.0,27,46,302.93,5.713501755717111,2,1,0,0,0,1,0,0,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,7,1,7,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
63,21,5.4680601411351315,14.7,8.849105999999999,2.18031643696813,24.064260000000036,3.180802494885117,1,0,0,0,0,0,0,0,0,-1.0,16.0,14.6,2.681021528714291,0.0,3299.35,19.25,1215.0,0.0,29,237,804.48,6.690196105961828,10,6,0,24,0,0,0,1,34,1,3,0,0,1,0,0,0,0,1,0,0,0,0,1,1,35,0,26,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
25,13,3.4011973816621555,3.5999999999999996,0.5043599999999999,-0.6844649801771115,0.5756399999999999,-0.5522728136801643,3,11,3,0,0,0,0,0,6,-1.0,29.0,6.55,1.8794650496471605,0.0,0.0,0.0,0.0,0.0,27,30,323.63,5.779600887933039,6,2,0,0,0,1,1,1,2,0,4,0,1,0,1,1,0,0,0,0,0,1,0,1,0,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
30,14,3.8066624897703196,13.100000000000001,2.8767600000000004,1.0566646608603445,3.01824,1.104673880046705,2,10,0,1,0,0,0,0,9,18.0,32.0,6.25,1.8325814637483102,0.0,0.0,4.25,210.0,0.0,25,45,442.01,6.091332506256158,6,3,1,5,0,1,1,0,7,0,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,13,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
64,9,3.828641396489095,14.299999999999999,0.27627599999999997,-1.2863549129319036,6.301723999999999,1.8408232467555885,1,3,3,0,0,0,0,0,0,-1.0,28.0,24.4,3.1945831322991562,0.0,0.0,30.0,1970.0,0.0,22,46,172.84,5.152366311063733,8,1,0,9,0,0,0,1,24,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,34,0,25,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31,18,3.4965075614664802,7.7,0.8207429999999999,-0.19754525142145363,1.7202570000000001,0.542473698268165,5,0,0,0,0,0,0,0,0,18.1,15.0,3.65,1.2947271675944,122.5,289.25,0.0,0.0,0.0,28,33,649.77,6.4766184541175145,8,1,0,2,0,1,1,1,8,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,3,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
60,21,4.990432586778736,21.2,12.216287999999999,2.502770143276937,18.947712,2.9416831854526415,1,6,0,2,0,0,0,0,4,78.80000000000001,33.0,10.7,2.3702437414678603,0.0,1497.9,13.75,785.0,0.0,23,147,450.02,6.109292026221185,2,1,0,12,0,1,0,1,35,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,33,0,24,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
65,18,3.7376696182833684,14.2,0.7454999999999999,-0.293700144777344,5.2185,1.6522100042779693,1,0,0,0,0,0,0,0,0,25.6,38.0,9.45,2.2460147415056513,1315.25,2778.3,27.75,1595.0,2429.05,12,42,400.02,5.991514545858023,3,1,0,23,1,0,0,1,23,0,5,1,1,0,1,1,0,0,1,1,0,0,0,1,1,21,1,19,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
51,19,4.127134385045092,4.9,1.029882,0.02944423257189429,2.0081180000000005,0.6971979650431306,1,3,0,3,0,0,0,0,0,31.1,36.0,8.95,2.191653532286764,335.7,961.35,0.0,0.0,695.85,15,62,2337.28,7.756743139086439,7,1,0,5,0,0,0,1,21,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,0,12,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
46,15,4.477336814478207,3.5000000000000004,0.6622,-0.41218765386899114,2.4178,0.8828580357857545,3,0,0,0,0,0,0,0,0,46.1,25.0,12.3,2.509599262378372,877.7,0.0,13.5,300.0,0.0,19,88,453.78999999999996,6.117634535963673,12,6,0,11,0,0,1,1,18,0,8,1,0,0,0,0,0,0,1,0,0,1,0,1,0,9,0,9,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
44,13,3.4011973816621555,12.3,1.0700999999999998,0.06775210205081832,2.6199000000000003,0.96313614910566,2,6,0,1,0,0,0,0,5,11.700000000000001,27.0,6.2,1.824549292051046,995.35,0.0,29.25,895.0,0.0,16,30,379.72,5.939434139013597,3,5,0,11,0,0,0,1,17,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,19,1,11,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
70,18,5.605838763584888,4.1000000000000005,4.003035000000001,1.3870528234146313,10.141965,2.3166817663710138,1,2,0,2,0,0,0,0,0,90.7,15.0,8.5,2.1400661634962708,0.0,771.7,18.25,510.0,0.0,29,345,1591.25,7.372275149871617,5,3,0,24,0,0,0,0,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
75,16,4.890349128221754,10.6,7.908977999999999,2.067998569892243,6.189022,1.822777077444718,1,1,0,1,0,0,0,0,0,-1.0,18.0,35.65,3.573749146860305,3346.35,3679.4575,24.25,1765.0,4530.186000000002,18,133,1323.48,7.188019910106056,10,3,0,39,1,0,0,1,46,0,4,0,0,0,1,0,0,0,1,0,1,0,0,1,0,39,1,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
35,10,3.5553480614894135,3.2,0.28784000000000004,-1.245350508779914,0.83216,-0.1837305489573747,3,5,0,1,0,2,0,0,1,15.100000000000001,19.0,12.75,2.5455312716044354,0.0,0.0,0.0,0.0,0.0,15,35,240.75,5.483759050678235,4,1,1,7,0,0,1,1,14,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,15,1,8,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
44,16,3.4657359027997265,6.0,1.0175999999999998,0.01744691360372049,0.9024000000000001,-0.1026973982383425,1,6,1,0,0,0,0,0,5,-1.0,26.0,3.5,1.252762968495368,0.0,0.0,0.0,0.0,0.0,16,32,374.96,5.926819353614451,4,2,0,6,0,0,0,1,7,0,4,0,0,0,1,0,0,0,1,0,1,0,0,1,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
30,19,3.8066624897703196,5.5,0.6905249999999999,-0.3703031011401179,1.784475,0.5791242543234657,3,0,0,0,0,0,0,0,0,25.6,24.0,1.85,0.6151856390902335,8.75,21.2,4.75,4.75,16.85,29,45,504.23,6.223032513182087,8,1,1,1,0,1,0,1,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,12,2.8903717578961645,6.6000000000000005,0.6629040000000002,-0.4111250956603727,0.525096,-0.6441741759639857,5,2,0,0,0,0,0,0,2,8.4,33.0,3.4,1.2237754316221157,430.4,0.0,27.5,430.0,0.0,20,18,152.6,5.027820118850356,3,2,0,1,0,1,1,1,5,0,6,0,1,0,1,1,1,0,1,1,0,0,0,0,0,6,0,5,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19,14,2.995732273553991,17.5,0.9275,-0.07526248450054686,2.5725,0.9448781887260675,3,2,2,0,0,0,0,0,0,10.9,28.0,5.65,1.7316555451583497,0.0,543.95,0.0,0.0,0.0,26,20,549.9,6.309736443513769,3,1,0,0,0,1,1,1,0,0,5,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
55,12,4.02535169073515,29.2,5.427632,1.6915029430641593,11.428367999999999,2.4360986854601463,1,1,1,0,0,0,0,0,0,31.1,27.0,2.5,0.9162907318741551,0.0,0.0,0.0,0.0,0.0,15,56,331.8,5.8045323777563445,4,1,0,12,0,1,0,0,19,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
25,12,2.995732273553991,8.5,0.18020000000000003,-1.7136879338078994,1.5198,0.4185787472535475,4,0,0,0,0,0,0,0,0,11.9,25.0,3.9,1.3609765531356006,262.25,0.0,11.75,195.0,0.0,15,20,255.82,5.544474072171247,8,4,0,5,0,0,1,1,3,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,7,0,3,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
30,21,3.5553480614894135,22.7,3.487855,1.2492869340817137,4.457145000000001,1.4945084265292388,3,8,0,2,0,0,0,0,6,7.0,21.0,23.8,3.169685580677429,1535.15,2539.9,27.0,1620.0,3107.95,18,35,232.2,5.4475990692637914,6,2,1,0,0,1,1,0,10,0,8,0,0,1,1,0,1,0,1,1,0,0,0,0,1,12,0,12,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
18,13,2.833213344056216,8.6,0.39327799999999996,-0.9332385380527113,1.068722,0.06646354209522816,1,0,0,0,0,0,0,0,0,8.8,24.0,5.0,1.6094379124341003,0.0,100.3,0.0,0.0,0.0,17,17,711.0,6.566672429803241,2,2,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
34,14,3.871201010907891,1.7999999999999998,0.586656,-0.5333166616015225,0.2773439999999999,-1.2824966660302028,3,7,0,0,3,0,0,0,4,28.3,25.0,8.75,2.169053700369523,306.7,665.65,19.0,255.0,760.1,18,48,291.35999999999996,5.674559615979297,12,2,0,1,0,0,1,1,6,1,8,0,0,0,0,1,0,0,1,0,0,1,1,1,0,8,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
